"Chrom"	"Pos"	"Name"	"Class"	"Markers"
"413"	1	29784435	"b000412"	"b"	"PZE.101043682;"
"414"	1	30394168	"b000413"	"b"	"PZE.101044115;SYNGENTA1435;SYNGENTA1440;PZE.101044313;ZM009766.0333;PZE.101044715;"
"415"	1	30612195	"b000414"	"b"	"PZE.101044721;"
"416"	1	30629630	"b000415"	"b"	"PZE.101044748;"
"417"	1	30682588	"b000416"	"b"	"PZE.101044926;"
"418"	1	30787232	"b000417"	"b"	"PZE.101044879;PZE.101045061;PZE.101045021;PZE.101045001;PZE.101045009;PZE.101045068;PZE.101045070;"
"419"	1	31060749.5	"b000418"	"b"	"PZE.101045203;PZE.101045197;"
"420"	1	31064736	"b000419"	"b"	"PZE.101045153;"
"421"	1	31064990	"b000420"	"b"	"PZE.101045145;"
"422"	1	31065740	"b000421"	"b"	"PZE.101045130;"
"423"	1	31206651	"b000422"	"b"	"PZE.101045249;"
"424"	1	31243038	"b000423"	"b"	"PZE.101045301;"
"425"	1	31243619	"b000424"	"b"	"SYN5392;"
"426"	1	31380212	"b000425"	"b"	"PZE.101045444;"
"427"	1	31673273	"b000426"	"b"	"PZE.101045481;PZE.101045505;PZE.101045549;SYNGENTA12229;PZE.101046080;SYN8491;"
"428"	1	31863661.5	"b000427"	"b"	"PZE.101046057;PZE.101046045;"
"429"	1	31870063	"b000428"	"b"	"SYN8490;"
"430"	1	31976599	"b000429"	"b"	"PZE.101046132;"
"431"	1	32154688	"b000430"	"b"	"PZE.101046735;"
"432"	1	32157097	"b000431"	"b"	"PZE.101046755;"
"433"	1	32205527	"b000432"	"b"	"PZE.101046858;"
"434"	1	32230381	"b000433"	"b"	"PZE.101046876;PZE.101046931;"
"435"	1	32837626	"b000434"	"b"	"PZE.101047517;"
"436"	1	32871182	"b000435"	"b"	"PZE.101047611;"
"437"	1	32994296	"b000436"	"b"	"PUT.163a.18162870.1232;"
"438"	1	32998652	"b000437"	"b"	"PZE.101047696;"
"439"	1	33115214.5	"b000438"	"b"	"SYN10151;SYN10144;"
"440"	1	33123139	"b000439"	"b"	"PZE.101047925;"
"441"	1	33216955	"b000440"	"b"	"PZE.101048115;"
"442"	1	33321536	"b000441"	"b"	"SYN468;"
"443"	1	33416348	"b000442"	"b"	"PZE.101048608;"
"444"	1	33459445	"b000443"	"b"	"PZE.101048744;"
"445"	1	33526063	"b000444"	"b"	"PZE.101048807;"
"446"	1	33651277	"b000445"	"b"	"PZE.101048857;PZE.101048890;"
"447"	1	33672279	"b000446"	"b"	"PZE.101048892;"
"448"	1	33829028.5	"b000447"	"b"	"PZE.101049091;PZE.101049120;PZE.101049125;SYN33792;"
"449"	1	33883900	"b000448"	"b"	"SYN34504;"
"450"	1	33885206	"b000449"	"b"	"SYN34505;"
"451"	1	33956553	"b000450"	"b"	"PZE.101049395;"
"452"	1	33968557	"b000451"	"b"	"PZE.101049396;"
"453"	1	34153740	"b000452"	"b"	"SYN34797;"
"454"	1	34203421	"b000453"	"b"	"PZE.101049539;"
"455"	1	34255898	"b000454"	"b"	"PZE.101049608;"
"456"	1	34317549	"b000455"	"b"	"PUT.163a.60346415.2551;"
"457"	1	34397744	"b000456"	"b"	"PZE.101049707;"
"458"	1	34408551	"b000457"	"b"	"PZB01662.1;"
"459"	1	34595381	"b000458"	"b"	"SYN37484;"
"460"	1	34659667	"b000459"	"b"	"PZE.101049995;"
"461"	1	34660261	"b000460"	"b"	"SYN24238;"
"462"	1	34763656	"b000461"	"b"	"SYN24244;SYN24243;PZE.101050072;"
"463"	1	34810848	"b000462"	"b"	"PZE.101050073;"
"464"	1	34811000	"b000463"	"b"	"PZE.101050075;"
"465"	1	34811132	"b000464"	"b"	"SYN23168;"
"466"	1	34818086.5	"b000465"	"b"	"PZE.101050128;PUT.163a.71771567.3545;"
"467"	1	34822174	"b000466"	"b"	"PUT.163a.78077266.4119;"
"468"	1	34896374	"b000467"	"b"	"PZE.101050207;"
"469"	1	34961462	"b000468"	"b"	"PZE.101050621;"
"470"	1	34994417	"b000469"	"b"	"PZE.101050744;"
"471"	1	35043120	"b000470"	"b"	"SYN7081;"
"472"	1	35134483	"b000471"	"b"	"SYN7082;"
"473"	1	35241384	"b000472"	"b"	"PUT.163a.76010933.3725;"
"474"	1	35578622	"b000473"	"b"	"PZA00017.1;PZA00017.4;PZA00192.7;"
"475"	1	35582576	"b000474"	"b"	"SYN28157;SYN28155;"
"476"	1	35660313	"b000475"	"b"	"SYN12149;SYN12150;"
"477"	1	35736346	"b000476"	"b"	"SYN6102;"
"478"	1	35737237	"b000477"	"b"	"SYN6099;"
"479"	1	35743021	"b000478"	"b"	"SYN6095;"
"480"	1	35759340	"b000479"	"b"	"PZE.101051733;"
"481"	1	35832791	"b000480"	"b"	"PZE.101051858;"
"482"	1	35948912	"b000481"	"b"	"SYN450;PZE.101051938;PZE.101052000;PZE.101052027;"
"483"	1	35992286	"b000482"	"b"	"SYN34104;SYN34105;"
"484"	1	36155708	"b000483"	"b"	"PZE.101052155;"
"485"	1	36159836	"b000484"	"b"	"PUT.163a.60347143.2570;"
"486"	1	36215151	"b000485"	"b"	"SYN36487;PZE.101052221;"
"487"	1	36220419	"b000486"	"b"	"PZE.101052294;"
"488"	1	36532705.5	"b000487"	"b"	"PZE.101052635;PZE.101052634;ZM013123.0446;PZE.101052571;PZE.101052652;"
"489"	1	36800951	"b000488"	"b"	"PZE.101052733;"
"490"	1	36830744	"b000489"	"b"	"PZE.101052767;"
"491"	1	37021878	"b000490"	"b"	"PZE.101053053;PZE.101053184;"
"492"	1	37154037	"b000491"	"b"	"PZE.101053346;"
"493"	1	37211144	"b000492"	"b"	"PZE.101053410;"
"494"	1	37213331	"b000493"	"b"	"PZE.101053413;"
"495"	1	37312319	"b000494"	"b"	"PZE.101053418;"
"496"	1	37314987	"b000495"	"b"	"PZE.101053438;"
"497"	1	37399252.5	"b000496"	"b"	"PZE.101053510;PZE.101053504;"
"498"	1	37665861.5	"b000497"	"b"	"SYN29154;SYN29155;"
"499"	1	37745908.5	"b000498"	"b"	"PZE.101053646;PZE.101053715;"
"500"	1	37841402	"b000499"	"b"	"PZE.101053708;"
"501"	1	37841892	"b000500"	"b"	"PZE.101053696;"
"502"	1	37850063	"b000501"	"b"	"PZE.101053675;"
"503"	1	38004465	"b000502"	"b"	"PZE.101053810;"
"504"	1	38129178	"b000503"	"b"	"PZE.101053899;"
"505"	1	38131735	"b000504"	"b"	"PZE.101053919;"
"506"	1	38132193	"b000505"	"b"	"PZE.101053934;"
"507"	1	38187071	"b000506"	"b"	"PZE.101053954;"
"508"	1	38203410	"b000507"	"b"	"PZE.101054047;"
"509"	1	38248486	"b000508"	"b"	"SYN30779;"
"510"	1	38250642	"b000509"	"b"	"PZE.101054136;"
"511"	1	38252398	"b000510"	"b"	"SYN30780;"
"512"	1	38316661	"b000511"	"b"	"SYN30783;"
"513"	1	38445432	"b000512"	"b"	"SYN25114;"
"514"	1	38446344	"b000513"	"b"	"SYN25116;"
"515"	1	38446533	"b000514"	"b"	"SYN25117;"
"516"	1	38549477	"b000515"	"b"	"PZE.101054366;"
"517"	1	38550020	"b000516"	"b"	"PZE.101054371;"
"518"	1	38550041	"b000517"	"b"	"PZE.101054372;"
"519"	1	38610476	"b000518"	"b"	"SYN28924;"
"520"	1	38617574	"b000519"	"b"	"PZE.101054452;"
"521"	1	38633093	"b000520"	"b"	"PZE.101054457;"
"522"	1	38733586	"b000521"	"b"	"PZE.101054527;"
"523"	1	38734657	"b000522"	"b"	"PZE.101054533;"
"524"	1	38739125	"b000523"	"b"	"PZE.101054564;"
"525"	1	38741736	"b000524"	"b"	"PZE.101054604;"
"526"	1	38786599	"b000525"	"b"	"PZE.101054617;"
"527"	1	38849559	"b000526"	"b"	"PZE.101054681;"
"528"	1	38871055	"b000527"	"b"	"SYN23289;"
"529"	1	38879590	"b000528"	"b"	"SYN23288;"
"530"	1	39054856	"b000529"	"b"	"PZE.101055086;"
"531"	1	39065286	"b000530"	"b"	"PZE.101055099;"
"532"	1	39070141	"b000531"	"b"	"PZE.101055111;"
"533"	1	39116930	"b000532"	"b"	"PZE.101055223;"
"534"	1	39139736	"b000533"	"b"	"PZE.101055259;PZE.101055260;"
"535"	1	39248635	"b000534"	"b"	"SYN34675;"
"536"	1	39255586	"b000535"	"b"	"PZE.101055565;"
"537"	1	39731530	"b000536"	"b"	"PZE.101055749;"
"538"	1	39742594	"b000537"	"b"	"PZE.101055771;PZE.101055774;"
"539"	1	39756606	"b000538"	"b"	"PZE.101055906;"
"540"	1	39850240	"b000539"	"b"	"PUT.163a.71445275.3372;"
"541"	1	39855595	"b000540"	"b"	"PZE.101056000;"
"542"	1	39855722	"b000541"	"b"	"PZE.101056007;"
"543"	1	39901939	"b000542"	"b"	"PZE.101056102;"
"544"	1	39904002	"b000543"	"b"	"PZE.101056156;"
"545"	1	40139302	"b000544"	"b"	"SYN15466;"
"546"	1	40354645	"b000545"	"b"	"PZE.101056681;"
"547"	1	40355622	"b000546"	"b"	"SYN9128;"
"548"	1	40356668	"b000547"	"b"	"PZE.101056687;"
"549"	1	40420273	"b000548"	"b"	"SYN9132;"
"550"	1	40421351	"b000549"	"b"	"PUT.163a.60339688.2389;"
"551"	1	40422488	"b000550"	"b"	"PZE.101056856;"
"552"	1	40511539	"b000551"	"b"	"PZE.101056999;"
"553"	1	40511560	"b000552"	"b"	"PZE.101057000;"
"554"	1	40724575	"b000553"	"b"	"PZE.101057141;"
"555"	1	40726203	"b000554"	"b"	"SYN31861;SYN31862;"
"556"	1	40728786	"b000555"	"b"	"PZE.101057190;"
"557"	1	40803684	"b000556"	"b"	"PZE.101057232;"
"558"	1	41104295	"b000557"	"b"	"PZA00240.6;"
"559"	1	41104478	"b000558"	"b"	"PZA00240.4;"
"560"	1	41218501	"b000559"	"b"	"PZE.101057532;"
"561"	1	41277586	"b000560"	"b"	"SYN38500;"
"562"	1	41378023	"b000561"	"b"	"PZE.101057783;"
"563"	1	41436592	"b000562"	"b"	"PZE.101057994;"
"564"	1	41469604	"b000563"	"b"	"SYN29246;"
"565"	1	41472060	"b000564"	"b"	"SYNGENTA0974;"
"566"	1	41536509.5	"b000565"	"b"	"SYN38396;SYN38395;"
"567"	1	41851710	"b000566"	"b"	"PZE.101058154;PZE.101058157;"
"568"	1	41905935	"b000567"	"b"	"SYN29863;SYN29860;SYN37299;PZE.101058205;"
"569"	1	41964321	"b000568"	"b"	"PZE.101058210;"
"570"	1	42013458	"b000569"	"b"	"PZE.101058273;"
"571"	1	42013641	"b000570"	"b"	"PZE.101058277;"
"572"	1	42014952	"b000571"	"b"	"PZE.101058290;PZE.101058310;"
"573"	1	42018607	"b000572"	"b"	"PZE.101058312;PZE.101058322;PZE.101058333;ZM013624.0495;"
"574"	1	42122237	"b000573"	"b"	"PZE.101058372;"
"575"	1	42166337	"b000574"	"b"	"PUT.163a.71445350.3373;"
"576"	1	42166757	"b000575"	"b"	"PUT.163a.71445350.3375;"
"577"	1	42522289	"b000576"	"b"	"SYN36556;"
"578"	1	42776829	"b000577"	"b"	"PZE.101058806;"
"579"	1	42846502	"b000578"	"b"	"SYN20757;"
"580"	1	42846690	"b000579"	"b"	"SYN20764;"
"581"	1	42848304	"b000580"	"b"	"SYN20761;"
"582"	1	42850252	"b000581"	"b"	"SYN20765;"
"583"	1	42923773.5	"b000582"	"b"	"SYN11249;SYN11244;SYN11242;SYN11247;SYN11248;SYN11245;SYN11246;PZE.101059068;PZE.101059072;"
"584"	1	43059764	"b000583"	"b"	"SYN2619;"
"585"	1	43061900.5	"b000584"	"b"	"SYN2603;SYN2604;"
"586"	1	43111801	"b000585"	"b"	"SYN2610;"
"587"	1	43125988	"b000586"	"b"	"PZE.101059325;"
"588"	1	43136421	"b000587"	"b"	"PUT.163a.31664585.1991;"
"589"	1	43136795	"b000588"	"b"	"SYN2618;"
"590"	1	43137232.5	"b000589"	"b"	"SYN2615;SYN2616;"
"591"	1	43139788	"b000590"	"b"	"SYN2612;"
"592"	1	43355278	"b000591"	"b"	"PZE.101059495;"
"593"	1	43503480	"b000592"	"b"	"SYN20593;"
"594"	1	43669415	"b000593"	"b"	"SYN12584;"
"595"	1	43681229	"b000594"	"b"	"PZE.101059783;PZE.101059784;"
"596"	1	43686560	"b000595"	"b"	"PZE.101059816;"
"597"	1	43756650	"b000596"	"b"	"SYN12585;"
"598"	1	43763983	"b000597"	"b"	"SYN12583;"
"599"	1	43969797	"b000598"	"b"	"PZE.101060218;"
"600"	1	43970480	"b000599"	"b"	"PZE.101060224;"
"601"	1	43974129	"b000600"	"b"	"SYN13385;"
"602"	1	43982187	"b000601"	"b"	"PZE.101060251;"
"603"	1	43982393	"b000602"	"b"	"PZE.101060254;"
"604"	1	44029604	"b000603"	"b"	"PZE.101060288;PZE.101060289;"
"605"	1	44031057	"b000604"	"b"	"PZE.101060303;"
"606"	1	44162995	"b000605"	"b"	"PZE.101060335;"
"607"	1	44187054.5	"b000606"	"b"	"PUT.163a.60349887.2623;PUT.163a.60349887.2626;PUT.163a.60349887.2624;"
"608"	1	44192508	"b000607"	"b"	"PUT.163a.60349887.2622;"
"609"	1	44193089	"b000608"	"b"	"PUT.163a.110942968.126;"
"610"	1	44230024	"b000609"	"b"	"PZE.101060630;"
"611"	1	44348882	"b000610"	"b"	"SYN28944;"
"612"	1	44352400	"b000611"	"b"	"SYN28947;"
"613"	1	44372109.5	"b000612"	"b"	"PZA03243.2;PZE.101060785;PZE.101060788;PZA03742.1;"
"614"	1	44802094	"b000613"	"b"	"SYN36078;"
"615"	1	44802743	"b000614"	"b"	"SYN36076;SYN36080;SYN36074;"
"616"	1	44956540	"b000615"	"b"	"PZE.101061035;"
"617"	1	45101401	"b000616"	"b"	"PZE.101061168;"
"618"	1	45115245	"b000617"	"b"	"PZE.101061225;"
"619"	1	45338592	"b000618"	"b"	"SYN28915;"
"620"	1	45441563	"b000619"	"b"	"SYN29464;"
"621"	1	45507874.5	"b000620"	"b"	"SYN23749;SYN23746;"
"622"	1	45511429	"b000621"	"b"	"PZE.101061930;"
"623"	1	45513087	"b000622"	"b"	"PUT.163a.148958166.556;"
"624"	1	45513535	"b000623"	"b"	"PUT.163a.101388839.14;"
"625"	1	45514080	"b000624"	"b"	"SYNGENTA10330;"
"626"	1	45633273	"b000625"	"b"	"PZE.101062009;"
"627"	1	45743235	"b000626"	"b"	"PZE.101062090;"
"628"	1	45769565	"b000627"	"b"	"SYN3008;"
"629"	1	45772846	"b000628"	"b"	"ZM013814.0513;"
"630"	1	45848785	"b000629"	"b"	"SYN3007;SYN3006;PZE.101062246;SYN10021;"
"631"	1	45931011	"b000630"	"b"	"SYN10040;"
"632"	1	45937699	"b000631"	"b"	"SYN10029;"
"633"	1	45939542	"b000632"	"b"	"umc13.1;"
"634"	1	45940042	"b000633"	"b"	"PZA03183.3;"
"635"	1	45949319	"b000634"	"b"	"PZE.101062642;"
"636"	1	46065675	"b000635"	"b"	"PUT.163a.16922676.1072;"
"637"	1	46074619	"b000636"	"b"	"PZE.101062737;"
"638"	1	46177574.5	"b000637"	"b"	"PZE.101062857;PZA02328.3;SYN19140;SYN19139;SYN29609;"
"639"	1	46232564	"b000638"	"b"	"SYN29603;"
"640"	1	46407120	"b000639"	"b"	"PZE.101063113;"
"641"	1	46410584	"b000640"	"b"	"PZE.101063074;"
"642"	1	46412712	"b000641"	"b"	"PZE.101063036;"
"643"	1	46415354	"b000642"	"b"	"PZE.101063002;"
"644"	1	46581140	"b000643"	"b"	"PZE.101063271;"
"645"	1	46678570	"b000644"	"b"	"PZE.101063406;"
"646"	1	46684873	"b000645"	"b"	"PZE.101063527;"
"647"	1	46857879	"b000646"	"b"	"SYN37816;"
"648"	1	46861470	"b000647"	"b"	"SYN37813;"
"649"	1	47225612.5	"b000648"	"b"	"SYN37779;SYN37777;SYN37776;SYN37775;SYN22912;SYN20717;SYN20716;SYN20719;SYN20718;SYN20722;"
"650"	1	47321420	"b000649"	"b"	"PUT.163a.74234625.3607;"
"651"	1	47468982	"b000650"	"b"	"PZE.101064331;"
"652"	1	47476084	"b000651"	"b"	"PZE.101064370;"
"653"	1	47477291	"b000652"	"b"	"PZE.101064372;"
"654"	1	47505728	"b000653"	"b"	"PZE.101064448;"
"655"	1	47506400	"b000654"	"b"	"PUT.163a.71430056.3265;PUT.163a.71430056.3266;"
"656"	1	47506728	"b000655"	"b"	"PZA00661.6;PZE.101064465;"
"657"	1	47506911	"b000656"	"b"	"PUT.163a.71430056.3267;"
"658"	1	47507353	"b000657"	"b"	"PZE.101064466;"
"659"	1	47508792.5	"b000658"	"b"	"PZE.101064477;PZE.101064479;"
"660"	1	47595471	"b000659"	"b"	"PZE.101064527;"
"661"	1	47601119	"b000660"	"b"	"PZE.101064619;"
"662"	1	47702504	"b000661"	"b"	"PZE.101064634;"
"663"	1	47772806	"b000662"	"b"	"PZE.101064724;"
"664"	1	47826025	"b000663"	"b"	"PZE.101064790;"
"665"	1	47829728	"b000664"	"b"	"PZE.101064766;"
"666"	1	47900355	"b000665"	"b"	"PZE.101064875;"
"667"	1	48219435.5	"b000666"	"b"	"PZE.101064865;PZE.101064883;ZM013299.0478;PZE.101064994;PZE.101065040;PZE.101065132;"
"668"	1	48547575	"b000667"	"b"	"PZE.101065262;"
"669"	1	48659763	"b000668"	"b"	"PZE.101065651;"
"670"	1	48684547	"b000669"	"b"	"PZE.101065728;"
"671"	1	48688790	"b000670"	"b"	"PZE.101065758;"
"672"	1	49090601	"b000671"	"b"	"PZE.101066061;"
"673"	1	49131053	"b000672"	"b"	"PUT.163a.4730462.2143;"
"674"	1	49131074.000617	"b000673"	"b"	"SYN447;PUT.163a.4730462.2144;"
"675"	1	49275365	"b000674"	"b"	"PZE.101066217;"
"676"	1	49392580.5	"b000675"	"b"	"PZE.101066271;PZE.101066275;PZE.101066291;"
"677"	1	49413197	"b000676"	"b"	"PZA03673.1;"
"678"	1	49415130	"b000677"	"b"	"PZA03672.1;"
"679"	1	49617492	"b000678"	"b"	"PUT.163a.60343677.2496;"
"680"	1	49724187	"b000679"	"b"	"PZE.101066401;"
"681"	1	49731524.5	"b000680"	"b"	"PZE.101066403;PZE.101066420;"
"682"	1	49859478.5	"b000681"	"b"	"PZE.101066462;PZE.101066497;PZE.101066505;PZE.101066516;PZE.101066537;PZE.101066588;"
"683"	1	50035769	"b000682"	"b"	"SYN33992;"
"684"	1	50096279	"b000683"	"b"	"SYN33988;"
"685"	1	50096948	"b000684"	"b"	"PZA00468.8;"
"686"	1	50103544	"b000685"	"b"	"PZE.101066687;"
"687"	1	50380422.5	"b000686"	"b"	"SYN9125;PZE.101066885;"
"688"	1	50438197	"b000687"	"b"	"PZE.101066898;"
"689"	1	50438605	"b000688"	"b"	"PZE.101066907;"
"690"	1	50631115	"b000689"	"b"	"PZE.101066969;"
"691"	1	50670121.5	"b000690"	"b"	"PZE.101066970;PZE.101066977;PZE.101067031;SYN29475;PZE.101067088;"
"692"	1	50710746	"b000691"	"b"	"SYN29479;"
"693"	1	50711248	"b000692"	"b"	"SYN29476;"
"694"	1	50713316	"b000693"	"b"	"PZE.101067102;"
"695"	1	50863690	"b000694"	"b"	"PZE.101067271;"
"696"	1	51010189	"b000695"	"b"	"PZE.101067487;"
"697"	1	51031239	"b000696"	"b"	"ZM003329.0547;PZE.101067576;"
"698"	1	51171036	"b000697"	"b"	"PZE.101067639;"
"699"	1	51294202	"b000698"	"b"	"SYN10802;"
"700"	1	51323962	"b000699"	"b"	"PZE.101067788;"
"701"	1	51325088	"b000700"	"b"	"SYN10803;"
"702"	1	51325162	"b000701"	"b"	"PZE.101067809;"
"703"	1	51399477	"b000702"	"b"	"PZE.101067972;"
"704"	1	51400887	"b000703"	"b"	"PZE.101067998;"
"705"	1	51460950	"b000704"	"b"	"PZE.101068238;"
"706"	1	51461614	"b000705"	"b"	"PZE.101068242;"
"707"	1	51754646	"b000706"	"b"	"PZE.101068426;SYN36554;"
"708"	1	51895687	"b000707"	"b"	"PZE.101068578;"
"709"	1	52079878	"b000708"	"b"	"PZE.101068676;"
"710"	1	52081304	"b000709"	"b"	"PZE.101068682;"
"711"	1	52090407	"b000710"	"b"	"PZE.101068745;"
"712"	1	52098757	"b000711"	"b"	"PZE.101068888;"
"713"	1	52160048	"b000712"	"b"	"PZE.101069006;"
"714"	1	52162229	"b000713"	"b"	"PZE.101069059;"
"715"	1	52253911	"b000714"	"b"	"PZE.101069140;"
"716"	1	52256596	"b000715"	"b"	"PZE.101069158;"
"717"	1	52256755	"b000716"	"b"	"PZE.101069159;"
"718"	1	52346396	"b000717"	"b"	"PZE.101069206;"
"719"	1	52394588	"b000718"	"b"	"PZE.101069307;"
"720"	1	52429790	"b000719"	"b"	"PZE.101069294;PZE.101069270;"
"721"	1	52540042	"b000720"	"b"	"PZE.101069343;"
"722"	1	52565793	"b000721"	"b"	"SYN11106;"
"723"	1	52696435	"b000722"	"b"	"PZE.101069709;SYN11103;PZE.101069763;SYN129;SYN128;"
"724"	1	52768054	"b000723"	"b"	"PZE.101069879;"
"725"	1	52768382	"b000724"	"b"	"SYN125;"
"726"	1	52774236	"b000725"	"b"	"SYN122;"
"727"	1	52921116	"b000726"	"b"	"SYN8261;"
"728"	1	52924517	"b000727"	"b"	"PZE.101070117;"
"729"	1	53154387	"b000728"	"b"	"PZE.101070341;"
"730"	1	53158367	"b000729"	"b"	"PZE.101070408;"
"731"	1	53174139	"b000730"	"b"	"SYN3092;"
"732"	1	53174193	"b000731"	"b"	"SYN3087;"
"733"	1	53344090	"b000732"	"b"	"PZA03746.1;"
"734"	1	53414468	"b000733"	"b"	"PZE.101070781;"
"735"	1	53417856	"b000734"	"b"	"PZE.101070816;PZE.101070841;"
"736"	1	53422803	"b000735"	"b"	"PZE.101070910;"
"737"	1	53524152.5	"b000736"	"b"	"PZE.101070948;PZE.101071115;"
"738"	1	53630937	"b000737"	"b"	"PZE.101071162;"
"739"	1	53663576	"b000738"	"b"	"PZE.101071273;"
"740"	1	53666269	"b000739"	"b"	"PZE.101071282;"
"741"	1	53683304	"b000740"	"b"	"PZE.101071289;"
"742"	1	53828849	"b000741"	"b"	"PZE.101071350;"
"743"	1	53850163	"b000742"	"b"	"PZE.101071373;"
"744"	1	54126592	"b000743"	"b"	"SYN31366;"
"745"	1	54129896	"b000744"	"b"	"PZE.101071564;"
"746"	1	54186778	"b000745"	"b"	"PZE.101071660;"
"747"	1	54187109	"b000746"	"b"	"PZE.101071663;"
"748"	1	54189169	"b000747"	"b"	"PZE.101071675;"
"749"	1	54277268	"b000748"	"b"	"PZE.101071843;"
"750"	1	54279058	"b000749"	"b"	"PZE.101071808;"
"751"	1	54346002.5	"b000750"	"b"	"PZE.101071870;SYN24646;SYN24644;SYN24643;SYN24640;PZE.101071897;"
"752"	1	54469357	"b000751"	"b"	"PZE.101071912;"
"753"	1	54535224	"b000752"	"b"	"PZE.101072075;"
"754"	1	54599588	"b000753"	"b"	"PZE.101072147;"
"755"	1	54603955	"b000754"	"b"	"PZE.101072150;"
"756"	1	54728591	"b000755"	"b"	"PZE.101072206;"
"757"	1	54730718	"b000756"	"b"	"PZE.101072224;"
"758"	1	54735997	"b000757"	"b"	"PZE.101072259;"
"759"	1	54832933	"b000758"	"b"	"SYN30773;SYN6671;"
"760"	1	54927904	"b000759"	"b"	"SYN6669;"
"761"	1	54928411	"b000760"	"b"	"PUT.163a.76282834.3849;"
"762"	1	55071595	"b000761"	"b"	"PUT.163a.12967977.159;"
"763"	1	55083883	"b000762"	"b"	"SYN35005;"
"764"	1	55118020	"b000763"	"b"	"SYN35004;PZE.101072655;"
"765"	1	55382100	"b000764"	"b"	"PZE.101072743;PZE.101072744;"
"766"	1	55386821	"b000765"	"b"	"PZE.101072751;"
"767"	1	55443858	"b000766"	"b"	"ZM007645.0270;"
"768"	1	55454453	"b000767"	"b"	"PZE.101072822;"
"769"	1	55499148	"b000768"	"b"	"PZE.101072856;"
"770"	1	55499805	"b000769"	"b"	"PZE.101072870;"
"771"	1	55668993	"b000770"	"b"	"PZE.101073032;PZE.101073078;PZE.101073088;"
"772"	1	56074382	"b000771"	"b"	"SYN30678;"
"773"	1	56074841	"b000772"	"b"	"PZE.101073230;"
"774"	1	56074913	"b000773"	"b"	"PZE.101073233;"
"775"	1	56075076.5	"b000774"	"b"	"SYN30677;SYN30668;"
"776"	1	56076034	"b000775"	"b"	"SYN30679;"
"777"	1	56076667	"b000776"	"b"	"PZE.101073248;"
"778"	1	56160525	"b000777"	"b"	"PZE.101073380;"
"779"	1	56222871.5	"b000778"	"b"	"SYNGENTA15554;SYNGENTA15552;PZE.101073491;PZE.101073492;PZE.101073493;"
"780"	1	56225853	"b000779"	"b"	"PZE.101073495;"
"781"	1	56308452	"b000780"	"b"	"PZE.101073593;"
"782"	1	56503003.5	"b000781"	"b"	"PZE.101073696;PUT.163a.60351083.2647;"
"783"	1	56564061	"b000782"	"b"	"PZE.101073762;"
"784"	1	56573528	"b000783"	"b"	"SYN11005;"
"785"	1	56893261	"b000784"	"b"	"SYN37939;SYN37950;"
"786"	1	57122650.5	"b000785"	"b"	"PZE.101074193;SYN37946;SYN37948;SYN19044;PZE.101074451;"
"787"	1	57892223	"b000786"	"b"	"PZE.101074651;"
"788"	1	58053788	"b000787"	"b"	"PZE.101074699;"
"789"	1	58210120	"b000788"	"b"	"PZE.101074731;"
"790"	1	58295663	"b000789"	"b"	"PZE.101074779;"
"791"	1	58366396	"b000790"	"b"	"PUT.163a.78085894.4184;PUT.163a.78085894.4183;PZE.101074852;"
"792"	1	58459159	"b000791"	"b"	"PZE.101074998;"
"793"	1	58472783	"b000792"	"b"	"SYN25755;"
"794"	1	58777217	"b000793"	"b"	"SYN25748;PZE.101075062;PZE.101075081;PZE.101075177;PZE.101075379;PZE.101075378;PZE.101075340;PZE.101075333;PZE.101075328;PZE.101075411;PZE.101075523;SYN18643;"
"795"	1	59084842	"b000794"	"b"	"SYN18642;"
"796"	1	59085201	"b000795"	"b"	"SYN18641;"
"797"	1	59487375.5	"b000796"	"b"	"PZE.101075790;SYN25502;SYN25503;"
"798"	1	59767540	"b000797"	"b"	"SYN25803;SYN25804;"
"799"	1	59959333	"b000798"	"b"	"PZE.101076213;"
"800"	1	60093202	"b000799"	"b"	"SYN15498;"
"801"	1	60093310	"b000800"	"b"	"SYNGENTA16007;"
"802"	1	60093359	"b000801"	"b"	"SYNGENTA16006;"
"803"	1	60101152.5	"b000802"	"b"	"SYN15499;SYN15485;"
"804"	1	60148466	"b000803"	"b"	"SYN15491;"
"805"	1	60164358	"b000804"	"b"	"SYN15492;"
"806"	1	60213210	"b000805"	"b"	"PUT.163a.60341664.2425;PUT.163a.74236726.3633;PUT.163a.29945635.1817;PUT.163a.29945635.1818;PUT.163a.29945635.1821;PZE.101076600;"
"807"	1	60369931	"b000806"	"b"	"PZE.101076601;PUT.163a.60352998.2703;SYN12833;SYN12832;"
"808"	1	60701388	"b000807"	"b"	"PZE.101076734;"
"809"	1	60808812	"b000808"	"b"	"SYN25472;"
"810"	1	60830639	"b000809"	"b"	"PZE.101076878;"
"811"	1	60832080	"b000810"	"b"	"PZE.101076881;SYN25471;SYN25470;PZE.101076890;"
"812"	1	60862817	"b000811"	"b"	"PZE.101076915;"
"813"	1	61013646	"b000812"	"b"	"PZE.101076969;"
"814"	1	61020714	"b000813"	"b"	"PZE.101077003;"
"815"	1	61143070	"b000814"	"b"	"PZA01476.1;"
"816"	1	61535757	"b000815"	"b"	"PZE.101077314;PZE.101077385;"
"817"	1	61630192	"b000816"	"b"	"PZE.101077491;"
"818"	1	61681011.5	"b000817"	"b"	"PZE.101077530;PZE.101077537;"
